{'loss': 0.5688, 'grad_norm': 2.4384899139404297, 'learning_rate': 1.52130898021309e-05, 'epoch': 3.18}                                                                
{'loss': 0.3957, 'grad_norm': 2.3652989864349365, 'learning_rate': 2.3287671232876713e-06, 'epoch': 8.98}                                                              
{'loss': 0.516, 'grad_norm': 5.808053493499756, 'learning_rate': 2.313546423135464e-06, 'epoch': 8.99}                                                                 
{'loss': 0.3891, 'grad_norm': 2.363226890563965, 'learning_rate': 2.2983257229832575e-06, 'epoch': 8.99}                                                               
{'loss': 0.4634, 'grad_norm': 1.9036482572555542, 'learning_rate': 2.2831050228310503e-06, 'epoch': 9.0}                                                               
{'eval_loss': 0.5179920196533203, 'eval_accuracy': 0.8712740902069035, 'eval_runtime': 477.3868, 'eval_samples_per_second': 2.681, 'eval_steps_per_second': 0.335, 'epoch': 9.0}
{'loss': 0.3757, 'grad_norm': 10.986486434936523, 'learning_rate': 2.267884322678843e-06, 'epoch': 9.01}                                                               
{'loss': 0.4064, 'grad_norm': 2.3663907051086426, 'learning_rate': 2.2526636225266364e-06, 'epoch': 9.01}
{'loss': 0.3445, 'grad_norm': 1.664293646812439, 'learning_rate': 2.2374429223744292e-06, 'epoch': 9.02}                                                               
{'loss': 0.4286, 'grad_norm': 2.355952262878418, 'learning_rate': 2.222222222222222e-06, 'epoch': 9.03}                                                                
{'loss': 0.3298, 'grad_norm': 2.507246494293213, 'learning_rate': 2.2070015220700153e-06, 'epoch': 9.03}                                                               
{'loss': 0.4328, 'grad_norm': 2.2945685386657715, 'learning_rate': 2.191780821917808e-06, 'epoch': 9.04}                                                               
{'loss': 0.3992, 'grad_norm': 2.535849094390869, 'learning_rate': 2.1765601217656014e-06, 'epoch': 9.05}                                                               
{'loss': 0.414, 'grad_norm': 2.276120185852051, 'learning_rate': 2.1613394216133943e-06, 'epoch': 9.05}                                                                
{'loss': 0.3929, 'grad_norm': 5.682192325592041, 'learning_rate': 2.146118721461187e-06, 'epoch': 9.06}                                                                
{'loss': 0.4527, 'grad_norm': 2.1866934299468994, 'learning_rate': 2.1308980213089804e-06, 'epoch': 9.07}                                                              
{'loss': 0.3614, 'grad_norm': 1.8731145858764648, 'learning_rate': 2.1156773211567732e-06, 'epoch': 9.08}                                                              
{'loss': 0.328, 'grad_norm': 1.7689228057861328, 'learning_rate': 2.100456621004566e-06, 'epoch': 9.08}                                                                
{'loss': 0.4465, 'grad_norm': 2.344198226928711, 'learning_rate': 2.0852359208523593e-06, 'epoch': 9.09}                                                               
{'loss': 0.421, 'grad_norm': 2.523308753967285, 'learning_rate': 2.070015220700152e-06, 'epoch': 9.1}                                                                  
{'loss': 0.3347, 'grad_norm': 1.7335492372512817, 'learning_rate': 2.0547945205479454e-06, 'epoch': 9.1}                                                               
{'loss': 0.3436, 'grad_norm': 2.3206098079681396, 'learning_rate': 2.0395738203957383e-06, 'epoch': 9.11}                                                              
{'loss': 0.3813, 'grad_norm': 2.0880095958709717, 'learning_rate': 2.024353120243531e-06, 'epoch': 9.12}                                                               
{'loss': 0.4035, 'grad_norm': 2.633615255355835, 'learning_rate': 2.0091324200913244e-06, 'epoch': 9.12}                                                               
{'loss': 0.4606, 'grad_norm': 2.2181544303894043, 'learning_rate': 1.9939117199391172e-06, 'epoch': 9.13}                                                              
{'loss': 0.3883, 'grad_norm': 11.331801414489746, 'learning_rate': 1.97869101978691e-06, 'epoch': 9.14}                                                                
{'loss': 0.3989, 'grad_norm': 1.6216307878494263, 'learning_rate': 1.9634703196347033e-06, 'epoch': 9.14}                                                              
{'loss': 0.3106, 'grad_norm': 1.7683088779449463, 'learning_rate': 1.948249619482496e-06, 'epoch': 9.15}                                                               
{'loss': 0.3327, 'grad_norm': 2.3313381671905518, 'learning_rate': 1.9330289193302894e-06, 'epoch': 9.16}                                                              
{'loss': 0.353, 'grad_norm': 2.010610580444336, 'learning_rate': 1.9178082191780823e-06, 'epoch': 9.16}                                                                
{'loss': 0.555, 'grad_norm': 5.013472080230713, 'learning_rate': 1.9025875190258753e-06, 'epoch': 9.17}                                                                
{'loss': 0.3563, 'grad_norm': 2.1782350540161133, 'learning_rate': 1.8873668188736682e-06, 'epoch': 9.18}                                                              
{'loss': 0.41, 'grad_norm': 2.3117995262145996, 'learning_rate': 1.8721461187214612e-06, 'epoch': 9.18}                                                                
{'loss': 0.5307, 'grad_norm': 2.7319681644439697, 'learning_rate': 1.8569254185692543e-06, 'epoch': 9.19}                                                              
{'loss': 0.3999, 'grad_norm': 1.948633074760437, 'learning_rate': 1.8417047184170473e-06, 'epoch': 9.2}                                                                
{'loss': 0.4552, 'grad_norm': 2.0922939777374268, 'learning_rate': 1.8264840182648401e-06, 'epoch': 9.21}                                                              
{'loss': 0.3824, 'grad_norm': 1.4054491519927979, 'learning_rate': 1.8112633181126332e-06, 'epoch': 9.21}                                                              
{'loss': 0.3278, 'grad_norm': 2.3098082542419434, 'learning_rate': 1.7960426179604263e-06, 'epoch': 9.22}                                                              
{'loss': 0.359, 'grad_norm': 1.8348785638809204, 'learning_rate': 1.7808219178082193e-06, 'epoch': 9.23}                                                               
{'loss': 0.2902, 'grad_norm': 1.7611970901489258, 'learning_rate': 1.7656012176560121e-06, 'epoch': 9.23}                                                              
{'loss': 0.3798, 'grad_norm': 2.4602184295654297, 'learning_rate': 1.7503805175038052e-06, 'epoch': 9.24}                                                              
{'loss': 0.3438, 'grad_norm': 2.115429401397705, 'learning_rate': 1.7351598173515982e-06, 'epoch': 9.25}                                                               
{'loss': 0.3362, 'grad_norm': 2.6573569774627686, 'learning_rate': 1.7199391171993913e-06, 'epoch': 9.25}                                                              
{'loss': 0.3923, 'grad_norm': 2.064347743988037, 'learning_rate': 1.7047184170471841e-06, 'epoch': 9.26}                                                               
{'loss': 0.4781, 'grad_norm': 2.1542749404907227, 'learning_rate': 1.6894977168949772e-06, 'epoch': 9.27}                                                              
{'loss': 0.3243, 'grad_norm': 2.004563808441162, 'learning_rate': 1.6742770167427702e-06, 'epoch': 9.27}                                                               
{'loss': 0.5245, 'grad_norm': 2.7335662841796875, 'learning_rate': 1.6590563165905633e-06, 'epoch': 9.28}                                                              
{'loss': 0.4047, 'grad_norm': 2.572108745574951, 'learning_rate': 1.6438356164383561e-06, 'epoch': 9.29}                                                               
{'loss': 0.4396, 'grad_norm': 2.196654796600342, 'learning_rate': 1.6286149162861492e-06, 'epoch': 9.29}                                                               
{'loss': 0.3683, 'grad_norm': 2.0235846042633057, 'learning_rate': 1.6133942161339422e-06, 'epoch': 9.3}                                                               
{'loss': 0.4229, 'grad_norm': 1.8084216117858887, 'learning_rate': 1.5981735159817353e-06, 'epoch': 9.31}                                                              
{'loss': 0.4365, 'grad_norm': 2.3636152744293213, 'learning_rate': 1.5829528158295281e-06, 'epoch': 9.32}                                                              
{'loss': 0.3268, 'grad_norm': 2.6783697605133057, 'learning_rate': 1.5677321156773212e-06, 'epoch': 9.32}                                                              
{'loss': 0.3982, 'grad_norm': 1.9504772424697876, 'learning_rate': 1.5525114155251142e-06, 'epoch': 9.33}                                                              
{'loss': 0.3821, 'grad_norm': 2.176025390625, 'learning_rate': 1.5372907153729073e-06, 'epoch': 9.34}                                                                  
{'loss': 0.4143, 'grad_norm': 1.7203097343444824, 'learning_rate': 1.5220700152207001e-06, 'epoch': 9.34}                                                              
{'loss': 0.3842, 'grad_norm': 2.070918321609497, 'learning_rate': 1.5068493150684932e-06, 'epoch': 9.35}                                                               
{'loss': 0.3549, 'grad_norm': 1.6935505867004395, 'learning_rate': 1.4916286149162862e-06, 'epoch': 9.36}                                                              
{'loss': 0.3519, 'grad_norm': 2.315445899963379, 'learning_rate': 1.4764079147640793e-06, 'epoch': 9.36}                                                               
{'loss': 0.4346, 'grad_norm': 1.9530909061431885, 'learning_rate': 1.4611872146118721e-06, 'epoch': 9.37}                                                              
{'loss': 0.3704, 'grad_norm': 2.1766281127929688, 'learning_rate': 1.4459665144596652e-06, 'epoch': 9.38}                                                              
{'loss': 0.4062, 'grad_norm': 2.1788158416748047, 'learning_rate': 1.4307458143074582e-06, 'epoch': 9.38}                                                              
{'loss': 0.3707, 'grad_norm': 1.3958134651184082, 'learning_rate': 1.4155251141552513e-06, 'epoch': 9.39}                                                              
{'loss': 0.4067, 'grad_norm': inf, 'learning_rate': 1.4003044140030441e-06, 'epoch': 9.4}                                                                              
{'loss': 0.304, 'grad_norm': 2.9858336448669434, 'learning_rate': 1.3926940639269407e-06, 'epoch': 9.4}                                                                
{'loss': 0.437, 'grad_norm': 2.0961196422576904, 'learning_rate': 1.3774733637747336e-06, 'epoch': 9.41}                                                               
{'loss': 0.355, 'grad_norm': 2.5232560634613037, 'learning_rate': 1.3622526636225266e-06, 'epoch': 9.42}                                                               
{'loss': 0.4208, 'grad_norm': 1.7426552772521973, 'learning_rate': 1.3470319634703197e-06, 'epoch': 9.42}                                                              
{'loss': 0.2927, 'grad_norm': 1.7439079284667969, 'learning_rate': 1.3318112633181127e-06, 'epoch': 9.43}                                                              
{'loss': 0.5369, 'grad_norm': 2.27929425239563, 'learning_rate': 1.3165905631659056e-06, 'epoch': 9.44}                                                                
{'loss': 0.2825, 'grad_norm': 2.0775668621063232, 'learning_rate': 1.3013698630136986e-06, 'epoch': 9.45}                                                              
{'loss': 0.318, 'grad_norm': 8.78644847869873, 'learning_rate': 1.2861491628614917e-06, 'epoch': 9.45}                                                                 
{'loss': 0.3594, 'grad_norm': 2.03377103805542, 'learning_rate': 1.2709284627092847e-06, 'epoch': 9.46}                                                                
{'loss': 0.3552, 'grad_norm': 2.0634117126464844, 'learning_rate': 1.2557077625570776e-06, 'epoch': 9.47}                                                              
{'loss': 0.4997, 'grad_norm': 1.990704894065857, 'learning_rate': 1.2404870624048706e-06, 'epoch': 9.47}                                                               
{'loss': 0.3968, 'grad_norm': 1.9242572784423828, 'learning_rate': 1.2252663622526637e-06, 'epoch': 9.48}                                                              
{'loss': 0.2544, 'grad_norm': 1.9000710248947144, 'learning_rate': 1.2100456621004567e-06, 'epoch': 9.49}                                                              
{'loss': 0.3792, 'grad_norm': 2.1906402111053467, 'learning_rate': 1.1948249619482496e-06, 'epoch': 9.49}                                                              
{'loss': 0.4654, 'grad_norm': 2.099199056625366, 'learning_rate': 1.1796042617960426e-06, 'epoch': 9.5}                                                                
{'loss': 0.4252, 'grad_norm': 1.5154250860214233, 'learning_rate': 1.1643835616438357e-06, 'epoch': 9.51}                                                              
{'loss': 0.3896, 'grad_norm': 2.603518486022949, 'learning_rate': 1.1491628614916287e-06, 'epoch': 9.51}                                                               
{'loss': 0.4335, 'grad_norm': 1.9497116804122925, 'learning_rate': 1.1339421613394216e-06, 'epoch': 9.52}                                                              
{'loss': 0.2848, 'grad_norm': 1.9819871187210083, 'learning_rate': 1.1187214611872146e-06, 'epoch': 9.53}                                                              
{'loss': 0.4082, 'grad_norm': 2.2339746952056885, 'learning_rate': 1.1035007610350077e-06, 'epoch': 9.53}                                                              
{'loss': 0.4255, 'grad_norm': 2.2830379009246826, 'learning_rate': 1.0882800608828007e-06, 'epoch': 9.54}                                                              
{'loss': 0.4462, 'grad_norm': 3.583353042602539, 'learning_rate': 1.0730593607305936e-06, 'epoch': 9.55}                                                               
{'loss': 0.3137, 'grad_norm': 1.7030117511749268, 'learning_rate': 1.0578386605783866e-06, 'epoch': 9.55}                                                              
{'loss': 0.5287, 'grad_norm': 2.6088831424713135, 'learning_rate': 1.0426179604261797e-06, 'epoch': 9.56}                                                              
{'loss': 0.4564, 'grad_norm': 2.6158266067504883, 'learning_rate': 1.0273972602739727e-06, 'epoch': 9.57}                                                              
{'loss': 0.477, 'grad_norm': 2.21500825881958, 'learning_rate': 1.0121765601217656e-06, 'epoch': 9.58}                                                                 
{'loss': 0.3808, 'grad_norm': 1.5673952102661133, 'learning_rate': 9.969558599695586e-07, 'epoch': 9.58}                                                               
{'loss': 0.3307, 'grad_norm': 1.879908800125122, 'learning_rate': 9.817351598173517e-07, 'epoch': 9.59}                                                                
{'loss': 0.3847, 'grad_norm': 1.9966919422149658, 'learning_rate': 9.665144596651447e-07, 'epoch': 9.6}                                                                
{'loss': 0.398, 'grad_norm': 1.9935545921325684, 'learning_rate': 9.512937595129377e-07, 'epoch': 9.6}                                                                 
{'loss': 0.3236, 'grad_norm': 1.7026959657669067, 'learning_rate': 9.360730593607306e-07, 'epoch': 9.61}                                                               
{'loss': 0.3899, 'grad_norm': 1.6496046781539917, 'learning_rate': 9.208523592085237e-07, 'epoch': 9.62}                                                               
{'loss': 0.413, 'grad_norm': 1.7205544710159302, 'learning_rate': 9.056316590563166e-07, 'epoch': 9.62}                                                                
{'loss': 0.2916, 'grad_norm': 1.8399181365966797, 'learning_rate': 8.904109589041097e-07, 'epoch': 9.63}                                                               
{'loss': 0.3988, 'grad_norm': 2.226224899291992, 'learning_rate': 8.751902587519026e-07, 'epoch': 9.64}                                                                
{'loss': 0.2967, 'grad_norm': 2.574007034301758, 'learning_rate': 8.599695585996956e-07, 'epoch': 9.64}                                                                
{'loss': 0.3179, 'grad_norm': 3.362291097640991, 'learning_rate': 8.447488584474886e-07, 'epoch': 9.65}                                                                
{'loss': 0.2899, 'grad_norm': 1.7721368074417114, 'learning_rate': 8.295281582952816e-07, 'epoch': 9.66}                                                               
{'loss': 0.3906, 'grad_norm': 2.2128751277923584, 'learning_rate': 8.143074581430746e-07, 'epoch': 9.66}                                                               
{'loss': 0.4136, 'grad_norm': 2.0392589569091797, 'learning_rate': 7.990867579908676e-07, 'epoch': 9.67}                                                               
{'loss': 0.3677, 'grad_norm': 2.6767079830169678, 'learning_rate': 7.838660578386606e-07, 'epoch': 9.68}                                                               
{'loss': 0.5148, 'grad_norm': 2.7661168575286865, 'learning_rate': 7.686453576864536e-07, 'epoch': 9.68}                                                               
{'loss': 0.3341, 'grad_norm': 9.121790885925293, 'learning_rate': 7.534246575342466e-07, 'epoch': 9.69}                                                                
{'loss': 0.3668, 'grad_norm': 2.554316997528076, 'learning_rate': 7.382039573820396e-07, 'epoch': 9.7}                                                                 
{'loss': 0.311, 'grad_norm': 1.3917039632797241, 'learning_rate': 7.229832572298326e-07, 'epoch': 9.71}                                                                
{'loss': 0.5249, 'grad_norm': 2.4250946044921875, 'learning_rate': 7.077625570776256e-07, 'epoch': 9.71}                                                               
{'loss': 0.3949, 'grad_norm': 2.345989227294922, 'learning_rate': 6.925418569254186e-07, 'epoch': 9.72}                                                                
{'loss': 0.3782, 'grad_norm': 2.086420774459839, 'learning_rate': 6.773211567732116e-07, 'epoch': 9.73}                                                                
{'loss': 0.398, 'grad_norm': 1.7371000051498413, 'learning_rate': 6.621004566210046e-07, 'epoch': 9.73}                                                                
{'loss': 0.4786, 'grad_norm': 2.257580280303955, 'learning_rate': 6.468797564687976e-07, 'epoch': 9.74}                                                                
{'loss': 0.4509, 'grad_norm': 1.6795990467071533, 'learning_rate': 6.316590563165906e-07, 'epoch': 9.75}                                                               
{'loss': 0.3461, 'grad_norm': 2.603196859359741, 'learning_rate': 6.164383561643836e-07, 'epoch': 9.75}                                                                
{'loss': 0.4494, 'grad_norm': 1.996824860572815, 'learning_rate': 6.012176560121766e-07, 'epoch': 9.76}                                                                
{'loss': 0.4043, 'grad_norm': 2.403228998184204, 'learning_rate': 5.859969558599695e-07, 'epoch': 9.77}                                                                
{'loss': 0.4695, 'grad_norm': 16.057939529418945, 'learning_rate': 5.707762557077626e-07, 'epoch': 9.77}                                                               
{'loss': 0.3174, 'grad_norm': 2.8540849685668945, 'learning_rate': 5.555555555555555e-07, 'epoch': 9.78}                                                               
{'loss': 0.3701, 'grad_norm': 1.9578105211257935, 'learning_rate': 5.403348554033486e-07, 'epoch': 9.79}                                                               
{'loss': 0.3795, 'grad_norm': 1.9981142282485962, 'learning_rate': 5.251141552511415e-07, 'epoch': 9.79}                                                               
{'loss': 0.3695, 'grad_norm': 2.2505459785461426, 'learning_rate': 5.098934550989346e-07, 'epoch': 9.8}                                                                
{'loss': 0.3819, 'grad_norm': 1.9962579011917114, 'learning_rate': 4.946727549467275e-07, 'epoch': 9.81}                                                               
{'loss': 0.3868, 'grad_norm': 2.2658872604370117, 'learning_rate': 4.794520547945206e-07, 'epoch': 9.82}                                                               
{'loss': 0.3481, 'grad_norm': 1.6809756755828857, 'learning_rate': 4.6423135464231356e-07, 'epoch': 9.82}                                                              
{'loss': 0.3693, 'grad_norm': 2.141941547393799, 'learning_rate': 4.4901065449010656e-07, 'epoch': 9.83}                                                               
{'loss': 0.3827, 'grad_norm': 1.8221780061721802, 'learning_rate': 4.3378995433789956e-07, 'epoch': 9.84}                                                              
{'loss': 0.4388, 'grad_norm': 2.171748161315918, 'learning_rate': 4.1856925418569256e-07, 'epoch': 9.84}                                                               
{'loss': 0.4763, 'grad_norm': 2.4099934101104736, 'learning_rate': 4.0334855403348556e-07, 'epoch': 9.85}                                                              
{'loss': 0.3552, 'grad_norm': 2.0756022930145264, 'learning_rate': 3.8812785388127856e-07, 'epoch': 9.86}                                                              
{'loss': 0.5193, 'grad_norm': 1.5879836082458496, 'learning_rate': 3.7290715372907156e-07, 'epoch': 9.86}                                                              
{'loss': 0.3292, 'grad_norm': 2.0008785724639893, 'learning_rate': 3.5768645357686456e-07, 'epoch': 9.87}                                                              
{'loss': 0.2566, 'grad_norm': 1.520616888999939, 'learning_rate': 3.4246575342465755e-07, 'epoch': 9.88}                                                               
{'loss': 0.3939, 'grad_norm': 2.1670727729797363, 'learning_rate': 3.2724505327245055e-07, 'epoch': 9.88}                                                              
{'loss': 0.3726, 'grad_norm': 1.9240487813949585, 'learning_rate': 3.1202435312024355e-07, 'epoch': 9.89}                                                              
{'loss': 0.3243, 'grad_norm': 1.8408070802688599, 'learning_rate': 2.9680365296803655e-07, 'epoch': 9.9}                                                               
{'loss': 0.474, 'grad_norm': 3.292557954788208, 'learning_rate': 2.8158295281582955e-07, 'epoch': 9.9}                                                                 
{'loss': 0.5194, 'grad_norm': 1.6963645219802856, 'learning_rate': 2.6636225266362255e-07, 'epoch': 9.91}                                                              
{'loss': 0.4, 'grad_norm': 2.07014799118042, 'learning_rate': 2.5114155251141555e-07, 'epoch': 9.92}                                                                   
{'loss': 0.4869, 'grad_norm': 2.1994307041168213, 'learning_rate': 2.3592085235920852e-07, 'epoch': 9.92}                                                              
{'loss': 0.3293, 'grad_norm': 1.986856460571289, 'learning_rate': 2.2070015220700152e-07, 'epoch': 9.93}                                                               
{'loss': 0.2985, 'grad_norm': 1.597440481185913, 'learning_rate': 2.0547945205479452e-07, 'epoch': 9.94}                                                               
{'loss': 0.4584, 'grad_norm': 2.162649154663086, 'learning_rate': 1.9025875190258752e-07, 'epoch': 9.95}                                                               
{'loss': 0.4762, 'grad_norm': 1.7200738191604614, 'learning_rate': 1.7503805175038051e-07, 'epoch': 9.95}                                                              
{'loss': 0.4452, 'grad_norm': 2.3195695877075195, 'learning_rate': 1.598173515981735e-07, 'epoch': 9.96}                                                               
{'loss': 0.5045, 'grad_norm': 2.519380569458008, 'learning_rate': 1.445966514459665e-07, 'epoch': 9.97}                                                                
{'loss': 0.3006, 'grad_norm': 1.5893193483352661, 'learning_rate': 1.293759512937595e-07, 'epoch': 9.97}                                                               
{'loss': 0.4169, 'grad_norm': 2.003181219100952, 'learning_rate': 1.1415525114155251e-07, 'epoch': 9.98}                                                               
{'loss': 0.4155, 'grad_norm': 2.0529134273529053, 'learning_rate': 9.893455098934551e-08, 'epoch': 9.99}                                                               
{'loss': 0.3823, 'grad_norm': 2.010913848876953, 'learning_rate': 8.371385083713851e-08, 'epoch': 9.99}                                                                
{'loss': 0.3564, 'grad_norm': 2.155733585357666, 'learning_rate': 6.84931506849315e-08, 'epoch': 10.0}                                                                 
{'eval_loss': 0.5127453804016113, 'eval_accuracy': 0.8716286372730265, 'eval_runtime': 478.07, 'eval_samples_per_second': 2.677, 'eval_steps_per_second': 0.335, 'epoch': 10.0}
{'train_runtime': 37492.3861, 'train_samples_per_second': 1.246, 'train_steps_per_second': 0.078, 'train_loss': 0.9206794337254681, 'epoch': 10.0}                     
100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 2920/2920 [10:24:52<00:00, 12.84s/it]
INFO: บันทึกโมเดลที่ ./ner_modelfinal_10
INFO: ประเมินโมเดลบนชุด test ...
100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 84/84 [03:09<00:00,  2.26s/it]
INFO: ผลลัพธ์บน test set: {'eval_loss': 0.5490657091140747, 'eval_accuracy': 0.8604445427402411, 'eval_runtime': 190.9243, 'eval_samples_per_second': 3.499, 'eval_step ps_per_second': 0.44, 'epoch': 10.0}
